Username,Userid,Profile_Description,Verified?,Count_of_Followers,Count_of_Friends,Total_list_count,Location,Party,Tweet,is_election,is_favour,Tweet_Datatime,Tweet_Id,Tweet_URL,Tweet_ReplyCount,Tweet_retweetCount,Tweet_LikeCount,Tweet_quoteCount
myogiadityanath,3437532637,"मुख्यमंत्री (उत्तर प्रदेश); गोरक्षपीठाधीश्वर, श्री गोरक्षपीठ; सदस्य, विधान सभा, उत्तर प्रदेश; पूर्व सांसद (लोकसभा-लगातार 5 बार) गोरखपुर, उत्तर प्रदेश",TRUE,18827337,50,3127,"गोरखपुर, उत्तर प्रदेश",bjp,"आदरणीय प्रधानमंत्री श्री @narendramodi जी के नेतृत्व व मा. राष्ट्रीय अध्यक्ष श्री @JPNadda जी के निर्देशन में भाजपा द्वारा मनाया जा रहा 'सामाजिक न्याय पखवाड़ा' समाज के अंतिम पायदान पर खड़े व्यक्ति के जीवन में सकारात्मक परिवर्तन लाने में सहायक सिद्ध होगा, ऐसा मुझे विश्वास है।",,,2022-04-05 22:24:00+00:00,1511469731034796032,https://twitter.com/myogiadityanath/status/1511469731034796032,484,1669,11582,30
myogiadityanath,3437532637,"मुख्यमंत्री (उत्तर प्रदेश); गोरक्षपीठाधीश्वर, श्री गोरक्षपीठ; सदस्य, विधान सभा, उत्तर प्रदेश; पूर्व सांसद (लोकसभा-लगातार 5 बार) गोरखपुर, उत्तर प्रदेश",TRUE,18827337,50,3127,"गोरखपुर, उत्तर प्रदेश",bjp,"अंत्योदय से राष्ट्रोदय' के सुपथ पर गतिशील भारतीय जनता पार्टी द्वारा 07-20 अप्रैल, 2022 तक पूरे देश में 'सामाजिक न्याय पखवाड़ा' मनाने का निर्णय अभिनंदनीय है।

निःसंदेह, यह निर्धन, वंचित, शोषित, दलित व पिछड़े वर्ग के सशक्तिकरण हेतु भाजपा की प्रतिबद्धता को नई ऊर्जा प्रदान करेगा।",,,2022-04-05 22:20:00+00:00,1511468724166955008,https://twitter.com/myogiadityanath/status/1511468724166955008,211,1105,6302,8
myogiadityanath,3437532637,"मुख्यमंत्री (उत्तर प्रदेश); गोरक्षपीठाधीश्वर, श्री गोरक्षपीठ; सदस्य, विधान सभा, उत्तर प्रदेश; पूर्व सांसद (लोकसभा-लगातार 5 बार) गोरखपुर, उत्तर प्रदेश",TRUE,18827337,50,3127,"गोरखपुर, उत्तर प्रदेश",bjp,"उदात्त लोकतांत्रिक व राष्ट्रीय मूल्यों के प्रति सदैव आबद्ध, विश्व के विशालतम राजनीतिक संगठन भारतीय जनता पार्टी के स्थापना दिवस की सभी प्रतिबद्ध एवं समर्पित कार्यकर्ताओं को हार्दिक बधाई व ढेरों शुभकामनाएं!

@BJP4India",,,2022-04-05 22:16:00+00:00,1511467717760471042,https://twitter.com/myogiadityanath/status/1511467717760471042,589,2204,15186,36
myogiadityanath,3437532637,"मुख्यमंत्री (उत्तर प्रदेश); गोरक्षपीठाधीश्वर, श्री गोरक्षपीठ; सदस्य, विधान सभा, उत्तर प्रदेश; पूर्व सांसद (लोकसभा-लगातार 5 बार) गोरखपुर, उत्तर प्रदेश",TRUE,18827337,50,3127,"गोरखपुर, उत्तर प्रदेश",bjp,"आदरणीय प्रधानमंत्री जी द्वारा विभिन्न प्रकार की सुविधाओं से वंचित उद्यमी वर्ग के अधिक से अधिक लाभार्थियों को शामिल कर उनके आर्थिक स्वावलंबन हेतु आरंभ की गई #StandUpIndia योजना के आज 06 वर्ष पूर्ण हो गए हैं।

इस अभिनव योजना हेतु आभार प्रधानमंत्री जी।

#6YearsOfStandUpIndia https://t.co/QjogFmEsMl",,,2022-04-05 05:59:20+00:00,1511221932997615617,https://twitter.com/myogiadityanath/status/1511221932997615617,494,1428,6565,26
myogiadityanath,3437532637,"मुख्यमंत्री (उत्तर प्रदेश); गोरक्षपीठाधीश्वर, श्री गोरक्षपीठ; सदस्य, विधान सभा, उत्तर प्रदेश; पूर्व सांसद (लोकसभा-लगातार 5 बार) गोरखपुर, उत्तर प्रदेश",TRUE,18827337,50,3127,"गोरखपुर, उत्तर प्रदेश",bjp,"प्रखर स्वतंत्रता संग्राम सेनानी, कर्मठ, जुझारू एवं लोकप्रिय राजनेता, शोषितों-वंचितों के ओजस्वी स्वर, सामाजिक न्याय के पुरोधा बाबू जगजीवन राम जी को उनकी जयंती पर विनम्र श्रद्धांजलि!",,,2022-04-05 01:32:36+00:00,1511154808073625600,https://twitter.com/myogiadityanath/status/1511154808073625600,687,2613,20827,43
myogiadityanath,3437532637,"मुख्यमंत्री (उत्तर प्रदेश); गोरक्षपीठाधीश्वर, श्री गोरक्षपीठ; सदस्य, विधान सभा, उत्तर प्रदेश; पूर्व सांसद (लोकसभा-लगातार 5 बार) गोरखपुर, उत्तर प्रदेश",TRUE,18827337,50,3127,"गोरखपुर, उत्तर प्रदेश",bjp,"श्री @GorakhnathMndr परिसर के गेट पर कल पुलिस कर्मियों के ऊपर हुए हमले में घायल पुलिस कर्मियों से गोरखपुर के बीआरडी मेडिकल कॉलेज में आज भेंट कर उनका कुशल-क्षेम जाना।

उनके शीघ्र स्वास्थ्य लाभ की कामना है। https://t.co/58u7bcPjA6",,,2022-04-04 14:50:19+00:00,1510993172885028871,https://twitter.com/myogiadityanath/status/1510993172885028871,1269,6505,37027,140
myogiadityanath,3437532637,"मुख्यमंत्री (उत्तर प्रदेश); गोरक्षपीठाधीश्वर, श्री गोरक्षपीठ; सदस्य, विधान सभा, उत्तर प्रदेश; पूर्व सांसद (लोकसभा-लगातार 5 बार) गोरखपुर, उत्तर प्रदेश",TRUE,18827337,50,3127,"गोरखपुर, उत्तर प्रदेश",bjp,"हॉकी पर हम सभी को गौरव की अनुभूति होनी चाहिए।

इसके लिए जितने भी प्रयास हो सकें, हमें करने चाहिए, क्योंकि उत्तर प्रदेश हॉकी की 'आधारभूमि' रही है।

हॉकी के जादूगर मेजर ध्यानचंद जी, के.डी. सिंह 'बाबू' सहित अनेक खिलाड़ियों ने पूरी दुनिया में भारत के गौरव को बढ़ाने का कार्य किया है।",,,2022-04-04 13:20:32+00:00,1510970574410969099,https://twitter.com/myogiadityanath/status/1510970574410969099,287,1761,11051,25
myogiadityanath,3437532637,"मुख्यमंत्री (उत्तर प्रदेश); गोरक्षपीठाधीश्वर, श्री गोरक्षपीठ; सदस्य, विधान सभा, उत्तर प्रदेश; पूर्व सांसद (लोकसभा-लगातार 5 बार) गोरखपुर, उत्तर प्रदेश",TRUE,18827337,50,3127,"गोरखपुर, उत्तर प्रदेश",bjp,"अखिल भारतीय के.डी. सिंह 'बाबू' सब जूनियर हॉकी प्रतियोगिता के समापन समारोह के अवसर पर आज खेल का उत्कृष्ट प्रदर्शन देखने को मिला है।

हमारे होनहार खिलाड़ी जब अच्छा प्रदर्शन करते हैं, तब उन महानुभावों की आत्मा अत्यंत प्रफुल्लित होती होगी, जिनकी स्मृति में ऐसे आयोजन होते हैं। https://t.co/Vn6Ft4oZek",,,2022-04-04 13:19:07+00:00,1510970219757391884,https://twitter.com/myogiadityanath/status/1510970219757391884,184,1009,6057,11
myogiadityanath,3437532637,"मुख्यमंत्री (उत्तर प्रदेश); गोरक्षपीठाधीश्वर, श्री गोरक्षपीठ; सदस्य, विधान सभा, उत्तर प्रदेश; पूर्व सांसद (लोकसभा-लगातार 5 बार) गोरखपुर, उत्तर प्रदेश",TRUE,18827337,50,3127,"गोरखपुर, उत्तर प्रदेश",bjp,"वर्ष 1952 के ओलंपिक खेल में भारतीय हॉकी टीम ने गोल्ड मेडल जीता था। उस वक्त टीम के कप्तान स्वर्गीय के. डी. सिंह 'बाबू' जी थे।

हम सबको अपनी इन विभूतियों के ऊपर गौरव की अनुभूति होनी चाहिए।",,,2022-04-04 13:11:47+00:00,1510968375047905286,https://twitter.com/myogiadityanath/status/1510968375047905286,277,2477,18649,29
myogiadityanath,3437532637,"मुख्यमंत्री (उत्तर प्रदेश); गोरक्षपीठाधीश्वर, श्री गोरक्षपीठ; सदस्य, विधान सभा, उत्तर प्रदेश; पूर्व सांसद (लोकसभा-लगातार 5 बार) गोरखपुर, उत्तर प्रदेश",TRUE,18827337,50,3127,"गोरखपुर, उत्तर प्रदेश",bjp,लखनऊ में अखिल भारतीय के. डी. सिंह 'बाबू' सब जूनियर प्राइज-मनी हॉकी प्रतियोगिता के समापन समारोह के अवसर पर... https://t.co/LiDSNTDbLA,,,2022-04-04 11:13:29+00:00,1510938601504137217,https://twitter.com/myogiadityanath/status/1510938601504137217,263,1412,6384,29
myogiadityanath,3437532637,"मुख्यमंत्री (उत्तर प्रदेश); गोरक्षपीठाधीश्वर, श्री गोरक्षपीठ; सदस्य, विधान सभा, उत्तर प्रदेश; पूर्व सांसद (लोकसभा-लगातार 5 बार) गोरखपुर, उत्तर प्रदेश",TRUE,18827337,50,3127,"गोरखपुर, उत्तर प्रदेश",bjp,आज जनपद श्रावस्ती में 'स्कूल चलो अभियान' के शुभारंभ अवसर पर... https://t.co/FwmNhZPmdC,,,2022-04-04 06:25:56+00:00,1510866237760278531,https://twitter.com/myogiadityanath/status/1510866237760278531,1144,5148,34827,180
myogiadityanath,3437532637,"मुख्यमंत्री (उत्तर प्रदेश); गोरक्षपीठाधीश्वर, श्री गोरक्षपीठ; सदस्य, विधान सभा, उत्तर प्रदेश; पूर्व सांसद (लोकसभा-लगातार 5 बार) गोरखपुर, उत्तर प्रदेश",TRUE,18827337,50,3127,"गोरखपुर, उत्तर प्रदेश",bjp,"महान स्वाधीनता संग्राम सेनानी, अप्रतिम शौर्य एवं अदम्य साहस की प्रतीक, बर्बर ब्रिटिश सेना को अपने पराक्रम से भयक्रांत करने वाली अद्वितीय योद्धा, महारानी लक्ष्मीबाई की परम सहयोगी वीरांगना झलकारी बाई की पुण्यतिथि पर उन्हें विनम्र श्रद्धां​जलि!",,,2022-04-04 05:39:17+00:00,1510854497433632773,https://twitter.com/myogiadityanath/status/1510854497433632773,535,3000,19417,44
myogiadityanath,3437532637,"मुख्यमंत्री (उत्तर प्रदेश); गोरक्षपीठाधीश्वर, श्री गोरक्षपीठ; सदस्य, विधान सभा, उत्तर प्रदेश; पूर्व सांसद (लोकसभा-लगातार 5 बार) गोरखपुर, उत्तर प्रदेश",TRUE,18827337,50,3127,"गोरखपुर, उत्तर प्रदेश",bjp,जनपद श्रावस्ती से प्रदेशव्यापी 'स्कूल चलो अभियान' का शुभारंभ... #शिक्षित_यूपी_विकसित_यूपी https://t.co/J0BS2TPRfP,,,2022-04-04 04:53:57+00:00,1510843089677844480,https://twitter.com/myogiadityanath/status/1510843089677844480,519,1907,8465,52
myogiadityanath,3437532637,"मुख्यमंत्री (उत्तर प्रदेश); गोरक्षपीठाधीश्वर, श्री गोरक्षपीठ; सदस्य, विधान सभा, उत्तर प्रदेश; पूर्व सांसद (लोकसभा-लगातार 5 बार) गोरखपुर, उत्तर प्रदेश",TRUE,18827337,50,3127,"गोरखपुर, उत्तर प्रदेश",bjp,माँ भगवती की उपासना के पर्व 'चैत्र नवरात्र' के पावन अवसर पर आज मिर्जापुर स्थित विंध्याचल धाम में माँ विंध्यवासिनी के दर्शन-पूजन कर लोक-कल्याण की कामना की। https://t.co/xix0ET2mcw,,,2022-04-03 11:54:58+00:00,1510586656344055810,https://twitter.com/myogiadityanath/status/1510586656344055810,1868,5981,42961,167
myogiadityanath,3437532637,"मुख्यमंत्री (उत्तर प्रदेश); गोरक्षपीठाधीश्वर, श्री गोरक्षपीठ; सदस्य, विधान सभा, उत्तर प्रदेश; पूर्व सांसद (लोकसभा-लगातार 5 बार) गोरखपुर, उत्तर प्रदेश",TRUE,18827337,50,3127,"गोरखपुर, उत्तर प्रदेश",bjp,देवाधिदेव महादेव की पावन नगरी काशी में नेपाल के माननीय प्रधानमंत्री श्री @SherBDeuba जी का हार्दिक स्वागत एवं अभिनंदन! https://t.co/fUV76clSF9,,,2022-04-03 06:21:54+00:00,1510502836324372491,https://twitter.com/myogiadityanath/status/1510502836324372491,1049,4863,37795,89
myogiadityanath,3437532637,"मुख्यमंत्री (उत्तर प्रदेश); गोरक्षपीठाधीश्वर, श्री गोरक्षपीठ; सदस्य, विधान सभा, उत्तर प्रदेश; पूर्व सांसद (लोकसभा-लगातार 5 बार) गोरखपुर, उत्तर प्रदेश",TRUE,18827337,50,3127,"गोरखपुर, उत्तर प्रदेश",bjp,"40 वर्षों तक कुछ लोग केवल आश्वासन देते रहे, लेकिन वे इंसेफेलाइटिस को लेकर कुछ नहीं कर पाए।

आदरणीय प्रधानमंत्री जी के मार्गदर्शन में अंतर्विभागीय समन्वय एवं जन-सहयोग से हमारी सरकार ने मात्र 4-5 वर्षों में ही इंसेफेलाइटिस को पूरी तरह से नियंत्रित करने में सफलता प्राप्त की है।",,,2022-04-02 07:51:48+00:00,1510163072459362309,https://twitter.com/myogiadityanath/status/1510163072459362309,745,3193,18874,78
myogiadityanath,3437532637,"मुख्यमंत्री (उत्तर प्रदेश); गोरक्षपीठाधीश्वर, श्री गोरक्षपीठ; सदस्य, विधान सभा, उत्तर प्रदेश; पूर्व सांसद (लोकसभा-लगातार 5 बार) गोरखपुर, उत्तर प्रदेश",TRUE,18827337,50,3127,"गोरखपुर, उत्तर प्रदेश",bjp,"आदरणीय प्रधानमंत्री श्री @narendramodi जी के मार्गदर्शन में हमने मस्तिष्क ज्वर, मलेरिया, डेंगू, चिकनगुनिया, कालाजार, फाइलेरिया आदि के साथ ही ट्यूबरक्लोसिस को भी पूरी तरह समाप्त करने का संकल्प लिया है।",,,2022-04-02 07:47:59+00:00,1510162112823574532,https://twitter.com/myogiadityanath/status/1510162112823574532,658,3252,25196,69
myogiadityanath,3437532637,"मुख्यमंत्री (उत्तर प्रदेश); गोरक्षपीठाधीश्वर, श्री गोरक्षपीठ; सदस्य, विधान सभा, उत्तर प्रदेश; पूर्व सांसद (लोकसभा-लगातार 5 बार) गोरखपुर, उत्तर प्रदेश",TRUE,18827337,50,3127,"गोरखपुर, उत्तर प्रदेश",bjp,"जनपद सिद्धार्थनगर से आज प्रदेशव्यापी 'विशेष संचारी रोग नियंत्रण अभियान' का शुभारंभ हुआ है।

हम लोगों के पूर्वज कहते थे- 'रोग के उपचार से महत्वपूर्ण, बचाव है।'

आज से आरंभ हो रहा यह जागरूकता अभियान इसी बचाव के प्रति लोगों को तैयार करने का माध्यम है। https://t.co/tix86rmagh",,,2022-04-02 07:44:40+00:00,1510161275837427713,https://twitter.com/myogiadityanath/status/1510161275837427713,329,1664,10146,32
myogiadityanath,3437532637,"मुख्यमंत्री (उत्तर प्रदेश); गोरक्षपीठाधीश्वर, श्री गोरक्षपीठ; सदस्य, विधान सभा, उत्तर प्रदेश; पूर्व सांसद (लोकसभा-लगातार 5 बार) गोरखपुर, उत्तर प्रदेश",TRUE,18827337,50,3127,"गोरखपुर, उत्तर प्रदेश",bjp,"चैत्र नवरात्र के शुभ अवसर पर आज बलरामपुर स्थित आदिशक्ति माँ पाटेश्वरी देवी शक्तिपीठ, तुलसीपुर में माता रानी जी का विधि-विधान से दर्शन-पूजन कर लोक-मंगल की कामना की।

जगद्जननी माँ भगवती जगदंबा अपनी कृपा हम सभी पर बनाए रखें। https://t.co/GskkGKjqN8",,,2022-04-02 06:01:45+00:00,1510135377788796928,https://twitter.com/myogiadityanath/status/1510135377788796928,1258,4328,28646,125
myogiadityanath,3437532637,"मुख्यमंत्री (उत्तर प्रदेश); गोरक्षपीठाधीश्वर, श्री गोरक्षपीठ; सदस्य, विधान सभा, उत्तर प्रदेश; पूर्व सांसद (लोकसभा-लगातार 5 बार) गोरखपुर, उत्तर प्रदेश",TRUE,18827337,50,3127,"गोरखपुर, उत्तर प्रदेश",bjp,जनपद सिद्धार्थनगर से 'विशेष संचारी रोग नियंत्रण अभियान' का शुभारंभ... https://t.co/4Cz03kvOTY,,,2022-04-02 05:20:53+00:00,1510125091807723522,https://twitter.com/myogiadityanath/status/1510125091807723522,240,1386,6393,26
myogiadityanath,3437532637,"मुख्यमंत्री (उत्तर प्रदेश); गोरक्षपीठाधीश्वर, श्री गोरक्षपीठ; सदस्य, विधान सभा, उत्तर प्रदेश; पूर्व सांसद (लोकसभा-लगातार 5 बार) गोरखपुर, उत्तर प्रदेश",TRUE,18827094,50,3127,"गोरखपुर, उत्तर प्रदेश",bjp,"माँ भारती के अनन्य आराधक, कुशल संगठनकर्ता, राष्ट्रीय चेतना के अजस्र प्रवाहमान संगठन राष्ट्रीय स्वयंसेवक संघ के संस्थापक एवं प्रथम सरसंघचालक डॉ. केशव बलिराम हेडगेवार जी को उनकी जयंती पर विनम्र श्रद्धांजलि!

आपका ऋषि तुल्य जीवन युग-युगांतर तक प्रेरणादायी रहेगा।",,,2022-04-01 23:40:00+00:00,1510039305372250119,https://twitter.com/myogiadityanath/status/1510039305372250119,326,1919,12240,28
myogiadityanath,3437532637,"मुख्यमंत्री (उत्तर प्रदेश); गोरक्षपीठाधीश्वर, श्री गोरक्षपीठ; सदस्य, विधान सभा, उत्तर प्रदेश; पूर्व सांसद (लोकसभा-लगातार 5 बार) गोरखपुर, उत्तर प्रदेश",TRUE,18827094,50,3127,"गोरखपुर, उत्तर प्रदेश",bjp,"सामाजिक समभाव, एकता व लोक-कल्याण के भाव से परिपूर्ण चेटीचंड पर्व (भगवान झूलेलाल जयंती) की समस्त प्रदेशवासियों एवं श्रद्धालुओं को हार्दिक बधाई एवं शुभकामनाएं।

सत्य के रक्षक भगवान झूलेलाल सभी श्रद्धालुओं को उत्तम स्वास्थ्य, सुख एवं समृद्धि प्रदान करें।",,,2022-04-01 22:39:00+00:00,1510023954177531905,https://twitter.com/myogiadityanath/status/1510023954177531905,195,1257,7923,16
myogiadityanath,3437532637,"मुख्यमंत्री (उत्तर प्रदेश); गोरक्षपीठाधीश्वर, श्री गोरक्षपीठ; सदस्य, विधान सभा, उत्तर प्रदेश; पूर्व सांसद (लोकसभा-लगातार 5 बार) गोरखपुर, उत्तर प्रदेश",TRUE,18827094,50,3127,"गोरखपुर, उत्तर प्रदेश",bjp,"हिन्दू नव वर्ष, नव संवत्सर विक्रम संवत 2079 की समस्त प्रदेशवासियों को हार्दिक बधाई और शुभकामनाएं।

प्रभु श्री राम से प्रार्थना है कि नव वर्ष सबके जीवन में सुख, समृद्धि, संपन्नता और आरोग्यता का संचार करे।

सम्पूर्ण सृष्टि सद्भाव व सहयोग की भावना से दीप्त हो।",,,2022-04-01 21:43:00+00:00,1510009861395914754,https://twitter.com/myogiadityanath/status/1510009861395914754,3490,11911,73858,321
myogiadityanath,3437532637,"मुख्यमंत्री (उत्तर प्रदेश); गोरक्षपीठाधीश्वर, श्री गोरक्षपीठ; सदस्य, विधान सभा, उत्तर प्रदेश; पूर्व सांसद (लोकसभा-लगातार 5 बार) गोरखपुर, उत्तर प्रदेश",TRUE,18827094,50,3127,"गोरखपुर, उत्तर प्रदेश",bjp,"शक्ति स्वरूपा, जगद्जननी माँ भगवती जगदंबा के उपासना पर्व 'चैत्र नवरात्र' की सभी प्रदेशवासियों एवं श्रद्धालुओं को हार्दिक शुभकामनाएं!

माँ भगवती की कृपा सभी पर बनी रहे।",,,2022-04-01 21:40:00+00:00,1510009106257559552,https://twitter.com/myogiadityanath/status/1510009106257559552,1543,5555,37737,115
myogiadityanath,3437532637,"मुख्यमंत्री (उत्तर प्रदेश); गोरक्षपीठाधीश्वर, श्री गोरक्षपीठ; सदस्य, विधान सभा, उत्तर प्रदेश; पूर्व सांसद (लोकसभा-लगातार 5 बार) गोरखपुर, उत्तर प्रदेश",TRUE,18827094,50,3127,"गोरखपुर, उत्तर प्रदेश",bjp,आज श्री अयोध्या धाम में श्री राम जन्मभूमि पर प्रभु श्री राम के भव्य एवं दिव्य मंदिर के निर्माण कार्य का निरीक्षण किया। https://t.co/0kDhyNtTZL,,,2022-04-01 15:28:16+00:00,1509915556090040327,https://twitter.com/myogiadityanath/status/1509915556090040327,1726,6423,46629,198
myogiadityanath,3437532637,"मुख्यमंत्री (उत्तर प्रदेश); गोरक्षपीठाधीश्वर, श्री गोरक्षपीठ; सदस्य, विधान सभा, उत्तर प्रदेश; पूर्व सांसद (लोकसभा-लगातार 5 बार) गोरखपुर, उत्तर प्रदेश",TRUE,18827094,50,3127,"गोरखपुर, उत्तर प्रदेश",bjp,"बन्दउँ नाम राम रघुबर को। हेतु कृसानु-भानु-हिमकर को।।
बिधि-हरि-हर-मय-बेद-प्रान सो। अगुन अनूपम गुन-निधान सो।।

कोटि-कोटि जन की सकल आस्था के केंद्र श्री राम जन्मभूमि पर श्री रामलला के दर्शन व पूजन कर चराचर जगत के कल्याण हेतु प्रार्थना की। https://t.co/ME9u8A8weH",,,2022-04-01 11:09:40+00:00,1509850479970627584,https://twitter.com/myogiadityanath/status/1509850479970627584,826,4344,22644,131
myogiadityanath,3437532637,"मुख्यमंत्री (उत्तर प्रदेश); गोरक्षपीठाधीश्वर, श्री गोरक्षपीठ; सदस्य, विधान सभा, उत्तर प्रदेश; पूर्व सांसद (लोकसभा-लगातार 5 बार) गोरखपुर, उत्तर प्रदेश",TRUE,18827094,50,3127,"गोरखपुर, उत्तर प्रदेश",bjp,"अतुलितबलधामं हेमशैलाभदेहं, 
दनुजवनकृशानुं ज्ञानिनामग्रगण्यम्।
सकलगुणनिधानं वानराणामधीशं, 
रघुपतिप्रियभक्तं वातजातं नमामि।

पावन अयोध्या धाम स्थित श्री हनुमानगढ़ी में आज 'अष्ट सिद्धि नौ निधि के दाता' श्री हनुमान जी का दर्शन कर सम्पूर्ण सृष्टि के कल्याण की प्रार्थना की। https://t.co/UnKO1KWn5W",,,2022-04-01 11:03:21+00:00,1509848890211975169,https://twitter.com/myogiadityanath/status/1509848890211975169,471,2363,11018,57
myogiadityanath,3437532637,"मुख्यमंत्री (उत्तर प्रदेश); गोरक्षपीठाधीश्वर, श्री गोरक्षपीठ; सदस्य, विधान सभा, उत्तर प्रदेश; पूर्व सांसद (लोकसभा-लगातार 5 बार) गोरखपुर, उत्तर प्रदेश",TRUE,18827094,50,3127,"गोरखपुर, उत्तर प्रदेश",bjp,जिंदगी में Competition को हमें निमंत्रण देना चाहिए: आदरणीय प्रधानमंत्री श्री @narendramodi जी https://t.co/fsElyQlG2Y,,,2022-04-01 08:58:39+00:00,1509817507536060422,https://twitter.com/myogiadityanath/status/1509817507536060422,233,1700,8464,33
myogiadityanath,3437532637,"मुख्यमंत्री (उत्तर प्रदेश); गोरक्षपीठाधीश्वर, श्री गोरक्षपीठ; सदस्य, विधान सभा, उत्तर प्रदेश; पूर्व सांसद (लोकसभा-लगातार 5 बार) गोरखपुर, उत्तर प्रदेश",TRUE,18827094,50,3127,"गोरखपुर, उत्तर प्रदेश",bjp,"मैं रोशनी के माध्यम से सभी Parents को, सभी Teachers को कहना चाहूंगा...

- आदरणीय प्रधानमंत्री श्री @narendramodi जी https://t.co/11EchjSxa9",,,2022-04-01 07:46:38+00:00,1509799382631464961,https://twitter.com/myogiadityanath/status/1509799382631464961,285,2331,11693,27
myogiadityanath,3437532637,"मुख्यमंत्री (उत्तर प्रदेश); गोरक्षपीठाधीश्वर, श्री गोरक्षपीठ; सदस्य, विधान सभा, उत्तर प्रदेश; पूर्व सांसद (लोकसभा-लगातार 5 बार) गोरखपुर, उत्तर प्रदेश",TRUE,18827094,50,3127,"गोरखपुर, उत्तर प्रदेश",bjp,ग्राम प्रधान एवं वार्ड सदस्य गण के साथ वर्चुअल माध्यम से संवाद... https://t.co/h2rbfOmDfv,,,2022-04-01 06:59:26+00:00,1509787505457270786,https://twitter.com/myogiadityanath/status/1509787505457270786,361,1505,7123,30
myogiadityanath,3437532637,"मुख्यमंत्री (उत्तर प्रदेश); गोरक्षपीठाधीश्वर, श्री गोरक्षपीठ; सदस्य, विधान सभा, उत्तर प्रदेश; पूर्व सांसद (लोकसभा-लगातार 5 बार) गोरखपुर, उत्तर प्रदेश",TRUE,18827094,50,3127,"गोरखपुर, उत्तर प्रदेश",bjp,लखनऊ से वर्चुअल माध्यम से 'परीक्षा पे चर्चा 2022' कार्यक्रम में... #ParikshaPeCharcha  https://t.co/61Vf5T5MWL,,,2022-04-01 05:41:38+00:00,1509767927834505217,https://twitter.com/myogiadityanath/status/1509767927834505217,342,1392,5791,26
myogiadityanath,3437532637,"मुख्यमंत्री (उत्तर प्रदेश); गोरक्षपीठाधीश्वर, श्री गोरक्षपीठ; सदस्य, विधान सभा, उत्तर प्रदेश; पूर्व सांसद (लोकसभा-लगातार 5 बार) गोरखपुर, उत्तर प्रदेश",TRUE,18827094,50,3127,"गोरखपुर, उत्तर प्रदेश",bjp,"ओडिशा वासियों को उत्कल दिवस (ओडिशा दिवस) की हार्दिक बधाई तथा अनंत शुभकामनाएं।

अनुपम सांस्कृतिक विरासत की यह भूमि भगवान जगन्नाथ की कृपा से निरंतर विकास के नए-नए आयाम स्पर्श करे, यही कामना है।",,,2022-04-01 04:00:08+00:00,1509742383902359553,https://twitter.com/myogiadityanath/status/1509742383902359553,464,2559,18829,55
myogiadityanath,3437532637,"मुख्यमंत्री (उत्तर प्रदेश); गोरक्षपीठाधीश्वर, श्री गोरक्षपीठ; सदस्य, विधान सभा, उत्तर प्रदेश; पूर्व सांसद (लोकसभा-लगातार 5 बार) गोरखपुर, उत्तर प्रदेश",TRUE,18827094,50,3127,"गोरखपुर, उत्तर प्रदेश",bjp,"प्रिय प्रदेशवासियों!

प्रदेश सरकार युवाओं को सरकारी नौकरी से जोड़ने एवं उन्हें रोजगार प्रदान करने के लिए प्रतिबद्ध है।

इसी क्रम में आपकी सरकार ने सभी सेवा चयन बोर्डों को आगामी 100 दिनों में 10,000 से अधिक प्रदेश के युवाओं को सरकारी नौकरी प्रदान करने हेतु निर्देश दे दिए हैं।",,,2022-03-31 16:21:44+00:00,1509566626244427777,https://twitter.com/myogiadityanath/status/1509566626244427777,3326,6631,42633,350
myogiadityanath,3437532637,"मुख्यमंत्री (उत्तर प्रदेश); गोरक्षपीठाधीश्वर, श्री गोरक्षपीठ; सदस्य, विधान सभा, उत्तर प्रदेश; पूर्व सांसद (लोकसभा-लगातार 5 बार) गोरखपुर, उत्तर प्रदेश",TRUE,18827094,50,3127,"गोरखपुर, उत्तर प्रदेश",bjp,"किसी भी परीक्षा में सफलता हेतु उचित मार्गदर्शन अत्यंत आवश्यक है।

आदरणीय प्रधानमंत्री जी कल 'परीक्षा पे चर्चा 2022' कार्यक्रम में विद्यार्थियों, शिक्षकों व अभिभावकों से संवाद कर मार्गदर्शन प्रदान करेंगे।

परीक्षा से संबंधित अनेक शंकाओं के समाधान हेतु इसमें अवश्य सहभागी बनें। https://t.co/c90lHvIqck",,,2022-03-31 15:43:53+00:00,1509557101143605251,https://twitter.com/myogiadityanath/status/1509557101143605251,356,1486,7358,32
myogiadityanath,3437532637,"मुख्यमंत्री (उत्तर प्रदेश); गोरक्षपीठाधीश्वर, श्री गोरक्षपीठ; सदस्य, विधान सभा, उत्तर प्रदेश; पूर्व सांसद (लोकसभा-लगातार 5 बार) गोरखपुर, उत्तर प्रदेश",TRUE,18827094,50,3127,"गोरखपुर, उत्तर प्रदेश",bjp,"ग्रीष्म ऋतु का आगमन हो चुका है।

लू से बचें व अपना ख्याल रखें।

सभी जनपदों में हैंडपंप की क्रियाशीलता व सुचारू जलापूर्ति की सुनिश्चितता हेतु संबंधित विभाग को आवश्यक कार्य तत्काल पूर्ण करने के निर्देश दे दिए गए हैं।

पूरे प्रदेश में जलापूर्ति हेतु आपकी सरकार तत्पर है।",,,2022-03-31 15:21:33+00:00,1509551480692305928,https://twitter.com/myogiadityanath/status/1509551480692305928,672,2865,18381,67
